20221010;15;21750;20564,775
20221010;16;21900;21019,750
20221010;17;21850;21239,875
20221010;18;21800;21285,463
20221010;19;23250;22271,450
20221010;20;23250;22954,800
20221010;21;22950;22296,800
20221010;22;21600;20787,688
20221010;23;19800;19154,788
20221010;24;18550;17866,463
20221011;1;17500;16856,325
20221011;2;16800;16410,288
20221011;3;16500;16109,475
20221011;4;16650;16151,888
20221011;5;17100;16599,313
20221011;6;18550;17416,325
20221011;7;21150;19934,875
20221011;8;22250;21537,200
20221011;9;22750;22417,450
20221011;10;22750;22477,488
20221011;11;22500;21964,813
20221011;12;22500;21959,213
20221011;13;22400;21952,163
20221011;14;22550;21718,050
20221011;15;21950;21239,038
20221011;16;21900;21186,488
20221011;17;21900;21634,375
20221011;18;21850;21826,925
20221011;19;23500;22853,938
20221011;20;23550;23409,775
20221011;21;23200;22834,888
20221011;22;21850;21184,763
20221011;23;20000;19698,938
20221011;24;18550;18380,838
20221012;1;17400;17402,913
20221012;2;16700;16932,563
20221012;3;16400;16578,875
20221012;4;16500;16677,175
20221012;5;17000;16917,900
20221012;6;18600;17702,063
20221012;7;21100;20411,988
20221012;8;22300;21887,463
20221012;9;22650;22879,013
20221012;10;22650;22782,650
20221012;11;22150;21741,388
20221012;12;22150;21622,800
20221012;13;22150;21563,025
20221012;14;22150;21580,338
20221012;15;21750;21763,075
